,forum,word,freq,raw_score,colour
716,am_i_being_unreasonable,commitment,2.0,2,"(0, 0, 1, 0.4)"
717,am_i_being_unreasonable,compassion,3.0,2,"(0, 0, 1, 0.4)"
718,am_i_being_unreasonable,competent,1.0,2,"(0, 0, 1, 0.4)"
719,am_i_being_unreasonable,competitive,4.0,2,"(0, 0, 1, 0.4)"
720,am_i_being_unreasonable,complain,9.0,-2,"(1, 0, 0, 0.4)"
721,am_i_being_unreasonable,complaint,4.0,-2,"(1, 0, 0, 0.4)"
722,am_i_being_unreasonable,compliment,1.0,2,"(0, 0, 1, 0.4)"
723,am_i_being_unreasonable,concerned,18.0,-2,"(1, 0, 0, 0.4)"
724,am_i_being_unreasonable,condemn,1.0,-2,"(1, 0, 0, 0.4)"
725,am_i_being_unreasonable,confidence,3.0,2,"(0, 0, 1, 0.4)"
726,am_i_being_unreasonable,comfortably,1.0,2,"(0, 0, 1, 0.4)"
727,am_i_being_unreasonable,cheer,2.0,2,"(0, 0, 1, 0.4)"
728,am_i_being_unreasonable,charming,5.0,3,"(0, 0, 1, 0.6000000000000001)"
729,am_i_being_unreasonable,charm,1.0,3,"(0, 0, 1, 0.6000000000000001)"
730,am_i_being_unreasonable,bother,15.0,-2,"(1, 0, 0, 0.4)"
731,am_i_being_unreasonable,brave,3.0,2,"(0, 0, 1, 0.4)"
732,am_i_being_unreasonable,bravery,1.0,2,"(0, 0, 1, 0.4)"
733,am_i_being_unreasonable,breach,3.0,-2,"(1, 0, 0, 0.4)"
734,am_i_being_unreasonable,bright,3.0,1,"(0, 0, 1, 0.2)"
735,am_i_being_unreasonable,brilliant,5.0,4,"(0, 0, 1, 0.8)"
736,am_i_being_unreasonable,broken,3.0,-1,"(1, 0, 0, 0.2)"
737,am_i_being_unreasonable,bullying,3.0,-2,"(1, 0, 0, 0.4)"
738,am_i_being_unreasonable,calm,3.0,2,"(0, 0, 1, 0.4)"
739,am_i_being_unreasonable,cancel,3.0,-1,"(1, 0, 0, 0.2)"
740,am_i_being_unreasonable,cancer,1.0,-1,"(1, 0, 0, 0.2)"
741,am_i_being_unreasonable,capable,2.0,1,"(0, 0, 1, 0.2)"
742,am_i_being_unreasonable,care,37.0,2,"(0, 0, 1, 0.4)"
743,am_i_being_unreasonable,careful,5.0,2,"(0, 0, 1, 0.4)"
744,am_i_being_unreasonable,carefully,3.0,2,"(0, 0, 1, 0.4)"
745,am_i_being_unreasonable,cautious,1.0,-1,"(1, 0, 0, 0.2)"
746,am_i_being_unreasonable,celebrate,3.0,3,"(0, 0, 1, 0.6000000000000001)"
747,am_i_being_unreasonable,celebrated,1.0,3,"(0, 0, 1, 0.6000000000000001)"
748,am_i_being_unreasonable,celebration,3.0,3,"(0, 0, 1, 0.6000000000000001)"
749,am_i_being_unreasonable,certain,10.0,1,"(0, 0, 1, 0.2)"
750,am_i_being_unreasonable,challenge,2.0,-1,"(1, 0, 0, 0.2)"
751,am_i_being_unreasonable,chance,11.0,2,"(0, 0, 1, 0.4)"
752,am_i_being_unreasonable,chaos,2.0,-2,"(1, 0, 0, 0.4)"
753,am_i_being_unreasonable,confident,7.0,2,"(0, 0, 1, 0.4)"
754,am_i_being_unreasonable,boring,5.0,-3,"(1, 0, 0, 0.6000000000000001)"
755,am_i_being_unreasonable,confidently,2.0,2,"(0, 0, 1, 0.4)"
756,am_i_being_unreasonable,confuse,2.0,-2,"(1, 0, 0, 0.4)"
757,am_i_being_unreasonable,damned,2.0,-4,"(1, 0, 0, 0.8)"
758,am_i_being_unreasonable,danger,2.0,-2,"(1, 0, 0, 0.4)"
759,am_i_being_unreasonable,dangerous,2.0,-2,"(1, 0, 0, 0.4)"
760,am_i_being_unreasonable,dead,7.0,-3,"(1, 0, 0, 0.6000000000000001)"
761,am_i_being_unreasonable,dear,6.0,2,"(0, 0, 1, 0.4)"
762,am_i_being_unreasonable,dearly,1.0,3,"(0, 0, 1, 0.6000000000000001)"
763,am_i_being_unreasonable,death,2.0,-2,"(1, 0, 0, 0.4)"
764,am_i_being_unreasonable,debt,3.0,-2,"(1, 0, 0, 0.4)"
765,am_i_being_unreasonable,deception,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
766,am_i_being_unreasonable,dedication,1.0,2,"(0, 0, 1, 0.4)"
767,am_i_being_unreasonable,damage,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
768,am_i_being_unreasonable,delay,2.0,-1,"(1, 0, 0, 0.2)"
769,am_i_being_unreasonable,delighted,1.0,3,"(0, 0, 1, 0.6000000000000001)"
770,am_i_being_unreasonable,delightful,1.0,3,"(0, 0, 1, 0.6000000000000001)"
771,am_i_being_unreasonable,demand,2.0,-1,"(1, 0, 0, 0.2)"
772,am_i_being_unreasonable,demanding,5.0,-1,"(1, 0, 0, 0.2)"
773,am_i_being_unreasonable,deny,2.0,-2,"(1, 0, 0, 0.4)"
774,am_i_being_unreasonable,depressed,3.0,-2,"(1, 0, 0, 0.4)"
775,am_i_being_unreasonable,depressing,1.0,-2,"(1, 0, 0, 0.4)"
776,am_i_being_unreasonable,deprivation,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
777,am_i_being_unreasonable,derail,1.0,-2,"(1, 0, 0, 0.4)"
778,am_i_being_unreasonable,desire,2.0,1,"(0, 0, 1, 0.2)"
779,am_i_being_unreasonable,delicious,2.0,3,"(0, 0, 1, 0.6000000000000001)"
780,am_i_being_unreasonable,cutting,1.0,-1,"(1, 0, 0, 0.2)"
781,am_i_being_unreasonable,cute,4.0,2,"(0, 0, 1, 0.4)"
782,am_i_being_unreasonable,cut,16.0,-1,"(1, 0, 0, 0.2)"
783,am_i_being_unreasonable,confused,13.0,-2,"(1, 0, 0, 0.4)"
784,am_i_being_unreasonable,consent,2.0,2,"(0, 0, 1, 0.4)"
785,am_i_being_unreasonable,conspiracy,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
786,am_i_being_unreasonable,constipation,1.0,-2,"(1, 0, 0, 0.4)"
787,am_i_being_unreasonable,controversial,3.0,-2,"(1, 0, 0, 0.4)"
788,am_i_being_unreasonable,convince,3.0,1,"(0, 0, 1, 0.2)"
789,am_i_being_unreasonable,convinced,3.0,1,"(0, 0, 1, 0.2)"
790,am_i_being_unreasonable,cool,4.0,1,"(0, 0, 1, 0.2)"
791,am_i_being_unreasonable,courage,1.0,2,"(0, 0, 1, 0.4)"
792,am_i_being_unreasonable,crap,11.0,-3,"(1, 0, 0, 0.6000000000000001)"
793,am_i_being_unreasonable,crash,3.0,-2,"(1, 0, 0, 0.4)"
794,am_i_being_unreasonable,crazy,8.0,-2,"(1, 0, 0, 0.4)"
795,am_i_being_unreasonable,creative,1.0,2,"(0, 0, 1, 0.4)"
796,am_i_being_unreasonable,cried,4.0,-2,"(1, 0, 0, 0.4)"
797,am_i_being_unreasonable,crime,5.0,-3,"(1, 0, 0, 0.6000000000000001)"
798,am_i_being_unreasonable,criminal,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
799,am_i_being_unreasonable,crisis,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
800,am_i_being_unreasonable,criticism,2.0,-2,"(1, 0, 0, 0.4)"
801,am_i_being_unreasonable,cruel,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
802,am_i_being_unreasonable,crush,1.0,-1,"(1, 0, 0, 0.2)"
803,am_i_being_unreasonable,cry,4.0,-1,"(1, 0, 0, 0.2)"
804,am_i_being_unreasonable,crying,9.0,-2,"(1, 0, 0, 0.4)"
805,am_i_being_unreasonable,curious,1.0,1,"(0, 0, 1, 0.2)"
806,am_i_being_unreasonable,conflict,1.0,-2,"(1, 0, 0, 0.4)"
807,am_i_being_unreasonable,boost,1.0,1,"(0, 0, 1, 0.2)"
808,am_i_being_unreasonable,bomb,1.0,-1,"(1, 0, 0, 0.2)"
809,am_i_being_unreasonable,bloody,17.0,-3,"(1, 0, 0, 0.6000000000000001)"
810,am_i_being_unreasonable,affordable,1.0,2,"(0, 0, 1, 0.4)"
811,am_i_being_unreasonable,afraid,6.0,-2,"(1, 0, 0, 0.4)"
812,am_i_being_unreasonable,aggression,2.0,-2,"(1, 0, 0, 0.4)"
813,am_i_being_unreasonable,aggressive,1.0,-2,"(1, 0, 0, 0.4)"
814,am_i_being_unreasonable,aghast,1.0,-2,"(1, 0, 0, 0.4)"
815,am_i_being_unreasonable,agree,46.0,1,"(0, 0, 1, 0.2)"
816,am_i_being_unreasonable,agreed,5.0,1,"(0, 0, 1, 0.2)"
817,am_i_being_unreasonable,agreement,12.0,1,"(0, 0, 1, 0.2)"
818,am_i_being_unreasonable,alarm,2.0,-2,"(1, 0, 0, 0.4)"
819,am_i_being_unreasonable,alert,3.0,-1,"(1, 0, 0, 0.2)"
820,am_i_being_unreasonable,affectionate,1.0,3,"(0, 0, 1, 0.6000000000000001)"
821,am_i_being_unreasonable,alive,2.0,1,"(0, 0, 1, 0.2)"
822,am_i_being_unreasonable,allergic,3.0,-2,"(1, 0, 0, 0.4)"
823,am_i_being_unreasonable,allow,8.0,1,"(0, 0, 1, 0.2)"
824,am_i_being_unreasonable,alone,32.0,-2,"(1, 0, 0, 0.4)"
825,am_i_being_unreasonable,amazed,2.0,2,"(0, 0, 1, 0.4)"
826,am_i_being_unreasonable,amazing,15.0,4,"(0, 0, 1, 0.8)"
827,am_i_being_unreasonable,amuse,1.0,3,"(0, 0, 1, 0.6000000000000001)"
828,am_i_being_unreasonable,anger,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
829,am_i_being_unreasonable,angry,11.0,-3,"(1, 0, 0, 0.6000000000000001)"
830,am_i_being_unreasonable,annoyance,1.0,-2,"(1, 0, 0, 0.4)"
831,am_i_being_unreasonable,annoying,7.0,-2,"(1, 0, 0, 0.4)"
832,am_i_being_unreasonable,allegation,2.0,-2,"(1, 0, 0, 0.4)"
833,am_i_being_unreasonable,affection,3.0,3,"(0, 0, 1, 0.6000000000000001)"
834,am_i_being_unreasonable,advantage,3.0,2,"(0, 0, 1, 0.4)"
835,am_i_being_unreasonable,adorable,1.0,3,"(0, 0, 1, 0.6000000000000001)"
836,am_i_being_unreasonable,abandon,1.0,-2,"(1, 0, 0, 0.4)"
837,am_i_being_unreasonable,abandoned,1.0,-2,"(1, 0, 0, 0.4)"
838,am_i_being_unreasonable,ability,5.0,2,"(0, 0, 1, 0.4)"
839,am_i_being_unreasonable,absorbed,2.0,1,"(0, 0, 1, 0.2)"
840,am_i_being_unreasonable,abuse,7.0,-3,"(1, 0, 0, 0.6000000000000001)"
841,am_i_being_unreasonable,abusive,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
842,am_i_being_unreasonable,accept,11.0,1,"(0, 0, 1, 0.2)"
843,am_i_being_unreasonable,acceptable,11.0,1,"(0, 0, 1, 0.2)"
844,am_i_being_unreasonable,accepted,3.0,1,"(0, 0, 1, 0.2)"
845,am_i_being_unreasonable,accessible,2.0,1,"(0, 0, 1, 0.2)"
846,am_i_being_unreasonable,accident,8.0,-2,"(1, 0, 0, 0.4)"
847,am_i_being_unreasonable,immortal,1.0,2,"(0, 0, 1, 0.4)"
848,am_i_being_unreasonable,accidentally,2.0,-2,"(1, 0, 0, 0.4)"
849,am_i_being_unreasonable,accuse,1.0,-2,"(1, 0, 0, 0.4)"
850,am_i_being_unreasonable,accused,2.0,-2,"(1, 0, 0, 0.4)"
851,am_i_being_unreasonable,ache,1.0,-2,"(1, 0, 0, 0.4)"
852,am_i_being_unreasonable,active,1.0,1,"(0, 0, 1, 0.2)"
853,am_i_being_unreasonable,adequate,1.0,1,"(0, 0, 1, 0.2)"
854,am_i_being_unreasonable,admire,1.0,3,"(0, 0, 1, 0.6000000000000001)"
855,am_i_being_unreasonable,admired,1.0,3,"(0, 0, 1, 0.6000000000000001)"
856,am_i_being_unreasonable,admit,6.0,-1,"(1, 0, 0, 0.2)"
857,am_i_being_unreasonable,admitted,5.0,-1,"(1, 0, 0, 0.2)"
858,am_i_being_unreasonable,adopt,1.0,1,"(0, 0, 1, 0.2)"
859,am_i_being_unreasonable,anti,7.0,-1,"(1, 0, 0, 0.2)"
860,am_i_being_unreasonable,anxiety,9.0,-2,"(1, 0, 0, 0.4)"
861,am_i_being_unreasonable,anxious,10.0,-2,"(1, 0, 0, 0.4)"
862,am_i_being_unreasonable,apologize,1.0,-1,"(1, 0, 0, 0.2)"
863,am_i_being_unreasonable,bastard,4.0,-5,"(1, 0, 0, 1.0)"
864,am_i_being_unreasonable,battle,2.0,-1,"(1, 0, 0, 0.2)"
865,am_i_being_unreasonable,beaten,1.0,-2,"(1, 0, 0, 0.4)"
866,am_i_being_unreasonable,beautiful,10.0,3,"(0, 0, 1, 0.6000000000000001)"
867,am_i_being_unreasonable,beautifully,1.0,3,"(0, 0, 1, 0.6000000000000001)"
868,am_i_being_unreasonable,beauty,6.0,3,"(0, 0, 1, 0.6000000000000001)"
869,am_i_being_unreasonable,beloved,2.0,3,"(0, 0, 1, 0.6000000000000001)"
870,am_i_being_unreasonable,benefit,17.0,2,"(0, 0, 1, 0.4)"
871,am_i_being_unreasonable,best,42.0,3,"(0, 0, 1, 0.6000000000000001)"
872,am_i_being_unreasonable,betrayal,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
873,am_i_being_unreasonable,better,75.0,2,"(0, 0, 1, 0.4)"
874,am_i_being_unreasonable,bias,3.0,-1,"(1, 0, 0, 0.2)"
875,am_i_being_unreasonable,big,45.0,1,"(0, 0, 1, 0.2)"
876,am_i_being_unreasonable,bitch,3.0,-5,"(1, 0, 0, 1.0)"
877,am_i_being_unreasonable,bitter,1.0,-2,"(1, 0, 0, 0.4)"
878,am_i_being_unreasonable,blackmail,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
879,am_i_being_unreasonable,blah,9.0,-2,"(1, 0, 0, 0.4)"
880,am_i_being_unreasonable,blame,9.0,-2,"(1, 0, 0, 0.4)"
881,am_i_being_unreasonable,blaming,3.0,-2,"(1, 0, 0, 0.4)"
882,am_i_being_unreasonable,blind,2.0,-1,"(1, 0, 0, 0.2)"
883,am_i_being_unreasonable,block,4.0,-1,"(1, 0, 0, 0.2)"
884,am_i_being_unreasonable,blocked,1.0,-1,"(1, 0, 0, 0.2)"
885,am_i_being_unreasonable,blocking,1.0,-1,"(1, 0, 0, 0.2)"
886,am_i_being_unreasonable,bankrupt,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
887,am_i_being_unreasonable,despair,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
888,am_i_being_unreasonable,ban,2.0,-2,"(1, 0, 0, 0.4)"
889,am_i_being_unreasonable,badly,5.0,-3,"(1, 0, 0, 0.6000000000000001)"
890,am_i_being_unreasonable,apology,3.0,-1,"(1, 0, 0, 0.2)"
891,am_i_being_unreasonable,appalling,4.0,-2,"(1, 0, 0, 0.4)"
892,am_i_being_unreasonable,applaud,1.0,2,"(0, 0, 1, 0.4)"
893,am_i_being_unreasonable,appreciate,8.0,2,"(0, 0, 1, 0.4)"
894,am_i_being_unreasonable,appreciation,1.0,2,"(0, 0, 1, 0.4)"
895,am_i_being_unreasonable,appropriate,5.0,2,"(0, 0, 1, 0.4)"
896,am_i_being_unreasonable,arrogant,2.0,-2,"(1, 0, 0, 0.4)"
897,am_i_being_unreasonable,ashamed,1.0,-2,"(1, 0, 0, 0.4)"
898,am_i_being_unreasonable,ass,2.0,-4,"(1, 0, 0, 0.8)"
899,am_i_being_unreasonable,assets,2.0,2,"(0, 0, 1, 0.4)"
900,am_i_being_unreasonable,attack,1.0,-1,"(1, 0, 0, 0.2)"
901,am_i_being_unreasonable,attraction,2.0,2,"(0, 0, 1, 0.4)"
902,am_i_being_unreasonable,attractive,6.0,2,"(0, 0, 1, 0.4)"
903,am_i_being_unreasonable,attractiveness,1.0,2,"(0, 0, 1, 0.4)"
904,am_i_being_unreasonable,authority,1.0,1,"(0, 0, 1, 0.2)"
905,am_i_being_unreasonable,avoid,15.0,-1,"(1, 0, 0, 0.2)"
906,am_i_being_unreasonable,await,1.0,-1,"(1, 0, 0, 0.2)"
907,am_i_being_unreasonable,awesome,1.0,4,"(0, 0, 1, 0.8)"
908,am_i_being_unreasonable,awful,20.0,-3,"(1, 0, 0, 0.6000000000000001)"
909,am_i_being_unreasonable,awkward,5.0,-2,"(1, 0, 0, 0.4)"
910,am_i_being_unreasonable,backed,1.0,1,"(0, 0, 1, 0.2)"
911,am_i_being_unreasonable,backing,2.0,2,"(0, 0, 1, 0.4)"
912,am_i_being_unreasonable,bad,39.0,-3,"(1, 0, 0, 0.6000000000000001)"
913,am_i_being_unreasonable,balanced,1.0,1,"(0, 0, 1, 0.2)"
914,am_i_being_unreasonable,despairing,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
915,am_i_being_unreasonable,accidental,2.0,-2,"(1, 0, 0, 0.4)"
916,am_i_being_unreasonable,desperately,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
917,am_i_being_unreasonable,fun,21.0,4,"(0, 0, 1, 0.8)"
918,am_i_being_unreasonable,funny,8.0,4,"(0, 0, 1, 0.8)"
919,am_i_being_unreasonable,furious,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
920,am_i_being_unreasonable,gain,5.0,2,"(0, 0, 1, 0.4)"
921,am_i_being_unreasonable,gaining,2.0,2,"(0, 0, 1, 0.4)"
922,am_i_being_unreasonable,generous,4.0,2,"(0, 0, 1, 0.4)"
923,am_i_being_unreasonable,ghost,1.0,-1,"(1, 0, 0, 0.2)"
924,am_i_being_unreasonable,gift,9.0,2,"(0, 0, 1, 0.4)"
925,am_i_being_unreasonable,glad,11.0,3,"(0, 0, 1, 0.6000000000000001)"
926,am_i_being_unreasonable,glorious,2.0,2,"(0, 0, 1, 0.4)"
927,am_i_being_unreasonable,frustration,3.0,-2,"(1, 0, 0, 0.4)"
928,am_i_being_unreasonable,god,9.0,1,"(0, 0, 1, 0.2)"
929,am_i_being_unreasonable,good,135.0,3,"(0, 0, 1, 0.6000000000000001)"
930,am_i_being_unreasonable,goodness,2.0,3,"(0, 0, 1, 0.6000000000000001)"
931,am_i_being_unreasonable,grace,1.0,1,"(0, 0, 1, 0.2)"
932,am_i_being_unreasonable,grateful,11.0,3,"(0, 0, 1, 0.6000000000000001)"
933,am_i_being_unreasonable,great,40.0,3,"(0, 0, 1, 0.6000000000000001)"
934,am_i_being_unreasonable,greater,2.0,3,"(0, 0, 1, 0.6000000000000001)"
935,am_i_being_unreasonable,greedy,3.0,-2,"(1, 0, 0, 0.4)"
936,am_i_being_unreasonable,grey,4.0,-1,"(1, 0, 0, 0.2)"
937,am_i_being_unreasonable,grief,3.0,-2,"(1, 0, 0, 0.4)"
938,am_i_being_unreasonable,grim,4.0,-2,"(1, 0, 0, 0.4)"
939,am_i_being_unreasonable,gold,2.0,2,"(0, 0, 1, 0.4)"
940,am_i_being_unreasonable,frightening,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
941,am_i_being_unreasonable,frightened,2.0,-2,"(1, 0, 0, 0.4)"
942,am_i_being_unreasonable,friendship,8.0,2,"(0, 0, 1, 0.4)"
943,am_i_being_unreasonable,filthy,1.0,-2,"(1, 0, 0, 0.4)"
944,am_i_being_unreasonable,fine,41.0,2,"(0, 0, 1, 0.4)"
945,am_i_being_unreasonable,fire,3.0,-2,"(1, 0, 0, 0.4)"
946,am_i_being_unreasonable,fit,15.0,1,"(0, 0, 1, 0.2)"
947,am_i_being_unreasonable,fitness,1.0,1,"(0, 0, 1, 0.2)"
948,am_i_being_unreasonable,flawed,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
949,am_i_being_unreasonable,flop,1.0,-2,"(1, 0, 0, 0.4)"
950,am_i_being_unreasonable,flu,3.0,-2,"(1, 0, 0, 0.4)"
951,am_i_being_unreasonable,fool,2.0,-2,"(1, 0, 0, 0.4)"
952,am_i_being_unreasonable,forced,8.0,-1,"(1, 0, 0, 0.2)"
953,am_i_being_unreasonable,forget,3.0,-1,"(1, 0, 0, 0.2)"
954,am_i_being_unreasonable,forgot,3.0,-1,"(1, 0, 0, 0.2)"
955,am_i_being_unreasonable,forgotten,2.0,-1,"(1, 0, 0, 0.2)"
956,am_i_being_unreasonable,fortunate,1.0,2,"(0, 0, 1, 0.4)"
957,am_i_being_unreasonable,fortunately,1.0,2,"(0, 0, 1, 0.4)"
958,am_i_being_unreasonable,fortune,1.0,2,"(0, 0, 1, 0.4)"
959,am_i_being_unreasonable,foul,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
960,am_i_being_unreasonable,fraud,1.0,-4,"(1, 0, 0, 0.8)"
961,am_i_being_unreasonable,freak,2.0,-2,"(1, 0, 0, 0.4)"
962,am_i_being_unreasonable,free,34.0,1,"(0, 0, 1, 0.2)"
963,am_i_being_unreasonable,freedom,4.0,2,"(0, 0, 1, 0.4)"
964,am_i_being_unreasonable,fresh,3.0,1,"(0, 0, 1, 0.2)"
965,am_i_being_unreasonable,friendly,7.0,2,"(0, 0, 1, 0.4)"
966,am_i_being_unreasonable,gross,1.0,-2,"(1, 0, 0, 0.4)"
967,am_i_being_unreasonable,fighting,1.0,-2,"(1, 0, 0, 0.4)"
968,am_i_being_unreasonable,growing,4.0,1,"(0, 0, 1, 0.2)"
969,am_i_being_unreasonable,guilt,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
970,am_i_being_unreasonable,hope,41.0,2,"(0, 0, 1, 0.4)"
971,am_i_being_unreasonable,hopeful,2.0,2,"(0, 0, 1, 0.4)"
972,am_i_being_unreasonable,hopefully,5.0,2,"(0, 0, 1, 0.4)"
973,am_i_being_unreasonable,horrendous,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
974,am_i_being_unreasonable,horrible,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
975,am_i_being_unreasonable,horrific,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
976,am_i_being_unreasonable,huge,14.0,1,"(0, 0, 1, 0.2)"
977,am_i_being_unreasonable,humour,1.0,2,"(0, 0, 1, 0.4)"
978,am_i_being_unreasonable,hunger,1.0,-2,"(1, 0, 0, 0.4)"
979,am_i_being_unreasonable,hurt,7.0,-2,"(1, 0, 0, 0.4)"
980,am_i_being_unreasonable,honest,16.0,2,"(0, 0, 1, 0.4)"
981,am_i_being_unreasonable,hurting,1.0,-2,"(1, 0, 0, 0.4)"
982,am_i_being_unreasonable,idiot,6.0,-3,"(1, 0, 0, 0.6000000000000001)"
983,am_i_being_unreasonable,idiotic,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
984,am_i_being_unreasonable,ignorance,1.0,-2,"(1, 0, 0, 0.4)"
985,am_i_being_unreasonable,ignorant,4.0,-2,"(1, 0, 0, 0.4)"
986,am_i_being_unreasonable,ignore,10.0,-1,"(1, 0, 0, 0.2)"
987,am_i_being_unreasonable,ill,20.0,-2,"(1, 0, 0, 0.4)"
988,am_i_being_unreasonable,illegal,6.0,-3,"(1, 0, 0, 0.6000000000000001)"
989,am_i_being_unreasonable,illegally,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
990,am_i_being_unreasonable,illness,8.0,-2,"(1, 0, 0, 0.4)"
991,am_i_being_unreasonable,desperate,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
992,am_i_being_unreasonable,hysteria,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
993,am_i_being_unreasonable,homeless,3.0,-2,"(1, 0, 0, 0.4)"
994,am_i_being_unreasonable,hilarious,2.0,2,"(0, 0, 1, 0.4)"
995,am_i_being_unreasonable,highlight,1.0,2,"(0, 0, 1, 0.4)"
996,am_i_being_unreasonable,guilty,13.0,-3,"(1, 0, 0, 0.6000000000000001)"
997,am_i_being_unreasonable,gun,3.0,-1,"(1, 0, 0, 0.2)"
998,am_i_being_unreasonable,hapless,1.0,-2,"(1, 0, 0, 0.4)"
999,am_i_being_unreasonable,happiness,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1000,am_i_being_unreasonable,happy,45.0,3,"(0, 0, 1, 0.6000000000000001)"
1001,am_i_being_unreasonable,hard,61.0,-1,"(1, 0, 0, 0.2)"
1002,am_i_being_unreasonable,harm,5.0,-2,"(1, 0, 0, 0.4)"
1003,am_i_being_unreasonable,harshly,5.0,-2,"(1, 0, 0, 0.4)"
1004,am_i_being_unreasonable,hate,25.0,-3,"(1, 0, 0, 0.6000000000000001)"
1005,am_i_being_unreasonable,hatred,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1006,am_i_being_unreasonable,haunt,1.0,-1,"(1, 0, 0, 0.2)"
1007,am_i_being_unreasonable,havoc,1.0,-2,"(1, 0, 0, 0.4)"
1008,am_i_being_unreasonable,healthy,16.0,2,"(0, 0, 1, 0.4)"
1009,am_i_being_unreasonable,heartbreaking,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1010,am_i_being_unreasonable,heaven,1.0,2,"(0, 0, 1, 0.4)"
1011,am_i_being_unreasonable,hell,18.0,-4,"(1, 0, 0, 0.8)"
1012,am_i_being_unreasonable,hellish,1.0,-2,"(1, 0, 0, 0.4)"
1013,am_i_being_unreasonable,help,66.0,2,"(0, 0, 1, 0.4)"
1014,am_i_being_unreasonable,helpful,10.0,2,"(0, 0, 1, 0.4)"
1015,am_i_being_unreasonable,helping,4.0,2,"(0, 0, 1, 0.4)"
1016,am_i_being_unreasonable,hero,1.0,2,"(0, 0, 1, 0.4)"
1017,am_i_being_unreasonable,hide,13.0,-1,"(1, 0, 0, 0.2)"
1018,am_i_being_unreasonable,hideous,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
1019,am_i_being_unreasonable,guarantee,6.0,1,"(0, 0, 1, 0.2)"
1020,am_i_being_unreasonable,fight,6.0,-1,"(1, 0, 0, 0.2)"
1021,am_i_being_unreasonable,friend,81.0,1,"(0, 0, 1, 0.2)"
1022,am_i_being_unreasonable,feeling,26.0,1,"(0, 0, 1, 0.2)"
1023,am_i_being_unreasonable,disruption,1.0,-2,"(1, 0, 0, 0.4)"
1024,am_i_being_unreasonable,fever,2.0,-2,"(1, 0, 0, 0.4)"
1025,am_i_being_unreasonable,distraction,1.0,-2,"(1, 0, 0, 0.4)"
1026,am_i_being_unreasonable,distress,2.0,-2,"(1, 0, 0, 0.4)"
1027,am_i_being_unreasonable,distressed,2.0,-2,"(1, 0, 0, 0.4)"
1028,am_i_being_unreasonable,disturbing,1.0,-2,"(1, 0, 0, 0.4)"
1029,am_i_being_unreasonable,dodgy,2.0,-2,"(1, 0, 0, 0.4)"
1030,am_i_being_unreasonable,donate,1.0,2,"(0, 0, 1, 0.4)"
1031,am_i_being_unreasonable,donation,1.0,2,"(0, 0, 1, 0.4)"
1032,am_i_being_unreasonable,doubt,19.0,-1,"(1, 0, 0, 0.2)"
1033,am_i_being_unreasonable,drag,2.0,-1,"(1, 0, 0, 0.2)"
1034,am_i_being_unreasonable,dread,2.0,-2,"(1, 0, 0, 0.4)"
1035,am_i_being_unreasonable,dreadful,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1036,am_i_being_unreasonable,dream,9.0,1,"(0, 0, 1, 0.2)"
1037,am_i_being_unreasonable,dreary,1.0,-2,"(1, 0, 0, 0.4)"
1038,am_i_being_unreasonable,drop,10.0,-1,"(1, 0, 0, 0.2)"
1039,am_i_being_unreasonable,drunk,4.0,-2,"(1, 0, 0, 0.4)"
1040,am_i_being_unreasonable,dumb,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1041,am_i_being_unreasonable,dump,3.0,-1,"(1, 0, 0, 0.2)"
1042,am_i_being_unreasonable,dupe,1.0,-2,"(1, 0, 0, 0.4)"
1043,am_i_being_unreasonable,dying,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
